,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Quarry(FASTBRISK)(65)(0.50),943.020202020202,BRISK+FREAK,1.2323232323232323,0.0013067834916826444,0.9986932165083173,0.0013067834916826585
1,Quarry(FASTBRISK)(65)(0.50),842.7474747474747,BRISK+FREAK,0.9191919191919192,0.0010907086010163967,0.9989092913989837,0.0010907086010163703
2,Quarry(FASTBRISK)(65)(0.50),808.0808080808081,BRISK+FREAK,0.1111111111111111,0.00013749999999999998,0.9998625,0.0001375000000000063
3,Quarry(FASTBRISK)(65)(0.50),1084.5555555555557,BRISK+FREAK,0.8383838383838383,0.000773020648033454,0.9992269793519666,0.000773020648033436
4,Quarry(FASTBRISK)(65)(0.50),731.070707070707,BRISK+FREAK,0.7474747474747475,0.0010224383773626618,0.9989775616226374,0.001022438377362631
5,Quarry(FASTBRISK)(65)(0.50),458.3333333333333,BRISK+FREAK,1.2424242424242424,0.0027107438016528928,0.9972892561983471,0.0027107438016529093
6,Quarry(FASTBRISK)(65)(0.50),436.3939393939394,BRISK+FREAK,1.7474747474747474,0.004004351549660903,0.995995648450339,0.004004351549660924
7,Quarry(FASTBRISK)(65)(0.50),518.5656565656566,BRISK+FREAK,4.181818181818182,0.008064201955666367,0.9919357980443337,0.008064201955666315
8,Quarry(FASTBRISK)(65)(0.50),497.09090909090907,BRISK+FREAK,4.111111111111111,0.008270340567341298,0.9917296594326588,0.008270340567341257
9,Quarry(FASTBRISK)(65)(0.50),423.8484848484849,BRISK+FREAK,4.686868686868687,0.01105788708562713,0.9889421129143728,0.011057887085627145
10,Quarry(FASTBRISK)(65)(0.50),417.6868686868687,BRISK+FREAK,6.222222222222222,0.014896858600759353,0.9851031413992406,0.014896858600759377
11,Quarry(FASTBRISK)(65)(0.50),423.3636363636364,BRISK+FREAK,3.0202020202020203,0.007133824827619116,0.9928661751723808,0.007133824827619133
12,Quarry(FASTBRISK)(65)(0.50),703.7373737373738,BRISK+FREAK,1.0,0.0014209846418831633,0.9985790153581169,0.0014209846418831399
13,Quarry(FASTBRISK)(65)(0.50),1263.7171717171718,BRISK+FREAK,0.06060606060606061,4.795856380087604e-05,0.9999520414361992,4.795856380083724e-05
