,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.13131313131313133,0.017333333333333333,0.9826666666666667,0.017333333333333322
1,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.12121212121212122,0.016,0.984,0.016000000000000007
2,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.08080808080808081,0.010666666666666666,0.9893333333333334,0.010666666666666635
3,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.06060606060606061,0.008,0.992,0.008000000000000004
4,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.050505050505050504,0.006666666666666666,0.9933333333333334,0.006666666666666632
5,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.13131313131313133,0.017333333333333333,0.9826666666666667,0.017333333333333322
6,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.1717171717171717,0.022666666666666665,0.9773333333333334,0.022666666666666637
7,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.13131313131313133,0.017333333333333333,0.9826666666666667,0.017333333333333322
8,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.0707070707070707,0.009333333333333332,0.9906666666666666,0.009333333333333374
9,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.6464646464646465,0.08533333333333333,0.9146666666666667,0.0853333333333333
10,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.050505050505050504,0.006666666666666666,0.9933333333333334,0.006666666666666632
11,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.0707070707070707,0.009333333333333332,0.9906666666666666,0.009333333333333374
12,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.12121212121212122,0.016,0.984,0.016000000000000007
13,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.0707070707070707,0.009333333333333332,0.9906666666666666,0.009333333333333374
14,Industrial(65 750)sift&surf(0.75),7.585858585858586,SIFT,0.1414141414141414,0.018641810918774968,0.9813581890812251,0.018641810918774947
15,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.15151515151515152,0.02,0.98,0.020000000000000007
16,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.24242424242424243,0.032,0.9680000000000001,0.03199999999999996
17,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.08080808080808081,0.010666666666666666,0.9893333333333334,0.010666666666666635
18,Industrial(65 750)sift&surf(0.75),7.585858585858586,SIFT,0.21212121212121213,0.02796271637816245,0.9720372836218376,0.02796271637816242
19,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.21212121212121213,0.028,0.972,0.028000000000000014
20,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.32323232323232326,0.042666666666666665,0.9573333333333333,0.04266666666666671
21,Industrial(65 750)sift&surf(0.75),7.575757575757576,SIFT,0.1919191919191919,0.02533333333333333,0.9746666666666667,0.025333333333333326
