,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
0,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.46464646464646464,0.05411764705882353,0.9458823529411764,0.05411764705882357
1,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.37373737373737376,0.04352941176470588,0.9564705882352941,0.04352941176470591
2,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.23232323232323232,0.027058823529411764,0.9729411764705883,0.02705882352941173
3,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.30303030303030304,0.03529411764705882,0.9647058823529412,0.035294117647058816
4,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.10101010101010101,0.01176470588235294,0.9882352941176471,0.01176470588235292
5,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.32323232323232326,0.037647058823529415,0.9623529411764705,0.03764705882352944
6,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.40404040404040403,0.04705882352941176,0.9529411764705882,0.047058823529411785
7,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.08080808080808081,0.009411764705882354,0.9905882352941175,0.009411764705882402
8,Industrial(55)sift&surf(0.35),8.606060606060606,SIFT,0.16161616161616163,0.0187793427230047,0.9812206572769954,0.018779342723004664
9,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.15151515151515152,0.01764705882352941,0.9823529411764705,0.017647058823529436
10,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.050505050505050504,0.00588235294117647,0.9941176470588236,0.00588235294117646
11,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.18181818181818182,0.021176470588235293,0.9788235294117648,0.021176470588235265
12,Industrial(55)sift&surf(0.35),8.585858585858587,SIFT,0.3939393939393939,0.045882352941176464,0.9541176470588235,0.04588235294117648
